idInforme,categoriaInforme,nombreTrabajo,idArea
70a505584e8c43,ADMINISTRATIVE,COMERCIAL DIGITAL,93726479736a48
21c242c440e84f,OPERATIVE UNIONIZED,ARQUITECTURA DE SOFTWARE ENERBIT,8147b80a0df142
ad76de883e9e4b,ADMINISTRATIVE,LIDER ASUNTOS LABORALES,bcd888617e8848
74dfde13b5294a,ADMINISTRATIVE UNIONIZED,ABASTECIMIENTO SOSTENIBLE,3f8f57a42fa94a
bbb08ecfa3ed4f,ADMINISTRATIVE UNIONIZED,ASESORIA COMERCIAL,fd167603fd934f
b7d8043fc62d42,ADMINISTRATIVE UNIONIZED,PROGRAMACION OPERACION,9fad3e1aeacb44
355440f0ba524e,ADMINISTRATIVE,ARQUITECTURA DE SOFTWARE ENERBIT,8147b80a0df142
8fcb13abe2b145,ADMINISTRATIVE,OPERACION CIBERSEGURIDAD,127f34efcdcf45
3c0aedd8413842,ADMINISTRATIVE,GESTION ADMINISTRATIVA RECURSOS Y SOCIAL,7ddf419e723a48
18cac57cae3c43,UNIONIZED,MANTENIMIENTO INSTRUMENTACION,c11a99ebe2b54b
8a2d3703a2f04f,ADMINISTRATIVE UNIONIZED,INGENIERIA VIAS Y OBRAS POR IMPUESTOS,14d51a371c5049
c5b99e24aba448,ADMINISTRATIVE UNIONIZED,LINEAS,5c27fe2c8dd940
91523c5748504f,ADMINISTRATIVE,GESTION DE PRODUCTO II,5638de2763ff48
21d9f8d8776a4f,ADMINISTRATIVE UNIONIZED,GESTION ADMINISTRATIVA COMERCIAL,089e6454fbfd4c
86d2dfcb0a4c4b,ADMINISTRATIVE UNIONIZED,SOLUCIONES NOMINA Y GESTION DE INFORMACION,18218e4051b348
1d7365472b604b,ADMINISTRATIVE,LIDER EXPERIENCIAS DE SERVICIO ZONA,a26a42d2a1e246
f08b8b880b374a,ADMINISTRATIVE UNIONIZED,SOCIAL TYD REDUCCION DE PERDIDAS,750001d0a69440
0c896b71bd9049,ADMINISTRATIVE,LIDER MANTENIMIENTO ELECTRICO ALTO Y BAJO ANCHICAYA,1ef8d6015c1447
0f35282f142047,ADMINISTRATIVE,DISEÑO ORGANIZACIONAL II,e594cf9b06404b
d23346a7143048,ADMINISTRATIVE,INFORMACION TECNICA Y GIS CORPORATIVO PR,6dd76f14b36b45
e6928ee2ef7b4f,ADMINISTRATIVE,ATENCION SOCIAL PROYECTOS GENERACION,cc681f5a301547
0dbb10e14d234b,ADMINISTRATIVE,AMBIENTAL PROYECTOS,717821daf39448
c1f855cb6bce4b,ADMINISTRATIVE,INTERVENTORIA AMBIENTAL,cc681f5a301547
ee93a925511647,OPERATIVE,INSPECTOR OBRAS CIVILES,7db01d34ded345
6e41cf0032674d,OPERATIVE,INSPECCION OBRAS CIVILES,6b82e7365afa4f
5f6be50fdfea45,ADMINISTRATIVE,ASESORIA COMERCIAL,54c49d16334140
e8fdf99ea8014d,ADMINISTRATIVE,GESTION ADMINISTRACION ZF,41a265a8ef4d4d
ac127959b8f442,ADMINISTRATIVE,INGENIERIA DISTRITOS TERMICOS Y COGENERACION,6274f1da596c42
75f561d32f3c4b,ADMINISTRATIVE,GESTION ORDENES DE MANTENIMIENTO,32faeba122444e
c2726c581e3f43,ADMINISTRATIVE,B2C ADMINISTRATIVO VENTAS,d0ed79059cdb45
1cb671f295be4e,ADMINISTRATIVE,SERVICIOS GENERALES ZFC,805b9239b3b741
013bf774e4144e,ADMINISTRATIVE,GESTOR INFORMACION TECNICA,ec2224c047d54f
0db1025dce9a40,ADMINISTRATIVE,GESTION SALUD,17ed072e724348
26702924d19243,ADMINISTRATIVE,LIDER CANAL PAP,f78e6b1b2a0c46
3060071ad75046,ADMINISTRATIVE UNIONIZED,CONFIABILIDAD MEDICION INDIRECTA Y DIRECTA,7ef66072e25e4f
8b70aa2a31894a,UNIONIZED,INGENIERIA DE OPERACIONES,25f5043864014d
afd33ae9ef7648,ADMINISTRATIVE,GESTION OPERATIVA ABASTECIMIENTO,54c8a5b9586a46
e0c9765c81fa45,ADMINISTRATIVE,SOLUCIONES AL COLABORADOR,292fde2e31ac43
a8c7432085bc4e,ADMINISTRATIVE,COMERCIAL CUENTAS CLAVE,8ea9dd08a9664b
86e8bab152e446,UNIONIZED,AYUDANTE ALMACENISTA,5686acf180404b
860b94d3e0584f,ADMINISTRATIVE,LIDER DE CONTROL QUIMICO,44f9acdff80942
667a1f22c95349,ADMINISTRATIVE,LIDER MANTENIMIENTO CENTRAL TERMICA,fb34387c6c5a4e
dbe305a9daa043,OPERATIVE,TECNICO ELECTRICO,ee27617326294e
8b9a9299ec4a44,UNIONIZED,ENFERMERIA,637e9997bf9649
ab0aad9c556b4e,ADMINISTRATIVE UNIONIZED,CIVIL INGENIERIA TYD,a18a4eb3624d4d
6f7cad8bdedb4e,ADMINISTRATIVE,INGENIERIA CIUDADES TYD,a18a4eb3624d4d
26f5d2a2ea3741,ADMINISTRATIVE UNIONIZED,GESTION COMERCIAL PAP,f78e6b1b2a0c46
5f7f5a57beb945,ADMINISTRATIVE,OPERACION CONTABLE II,d3c52d81aa4546
a15af456bfee42,ADMINISTRATIVE,PLANEACION Y COMPENSACION DEL TALENTO,e594cf9b06404b
144d783b5d1947,ADMINISTRATIVE,ABOGADO ASUNTOS INMOBILIARIOS,6dd76f14b36b45
e8d08fd568f343,ADMINISTRATIVE UNIONIZED,INSPECCION LABORATORIO,9a5f22f2a71b4a
58eb8df6312d42,ADMINISTRATIVE,INGENIERO OPERACION ZFC EN ENTRENAMIENTO,f98b1ed0ae8e47
95e4f4dfbab54f,ADMINISTRATIVE UNIONIZED,ANALISIS DE MODELO DE DATOS PROYECTO NOVA,6c581d4c1f3c40
72136783a1bf42,OPERATIVE,GESTION ADMINISTRATIVA GESTION RECURSOS ZFC,805b9239b3b741
f5e24d69a3e546,ADMINISTRATIVE,SST PROYECTO SAN ANDRES,cc681f5a301547
547d3a1a06b845,ADMINISTRATIVE UNIONIZED,PROYECTOS SISTEMAS FOTOVOLTAICOS,2d363a4a78424d
823bd189cbec47,ADMINISTRATIVE UNIONIZED,SST PROYECTO SAN ANDRES,cc681f5a301547
a9d10a7d964243,ADMINISTRATIVE UNIONIZED,EJECUTIVO VENTAS NEGOCIO HOGARES,78c469f0d9c944
4309f7cbec5e4d,OPERATIVE,GESTION COMBUSTIBLES II,faf359f71e4740
5ae6adc7a83e47,OPERATIVE,SERVICIOS GENERALES ADMINISTRATIVOS PROYECTOS,cc681f5a301547
59680a86986f4c,ADMINISTRATIVE,DESARROLLO BACK-END I,8147b80a0df142
2977fbb7a3154e,ADMINISTRATIVE,DESARROLLO DE PRODUCTOS Y VENTAS DE RETAIL SERVICIOS,78c469f0d9c944
927ca0854c0748,OPERATIVE,SERVICIOS GENERALES ADMINISTRATIVOS SAC,e0cfe0927e9d45
486d05b78df744,ADMINISTRATIVE,GESTION CONTRATISTAS,2bd1ae47f65045
e61e11c66f0241,OPERATIVE,GESTION ADMINISTRATIVA GH E INNOVACION,49a5b8ab46664d
38d4509189804a,ADMINISTRATIVE UNIONIZED,GESTION SST PROYECTOS,7181bbbf95d049
52e4519c907048,ADMINISTRATIVE,LIDER INTERVENTORIA TYD,7d7b4e5697594c
f7e1364522c341,OPERATIVE,ELECTRICISTA DISTRITOS TERMICOS,6274f1da596c42
c1ff3499e5df48,ADMINISTRATIVE,GESTION INFORMACION ECONOMICO TECNICO TYD,970111262bb94a
99fd5304ac544b,ADMINISTRATIVE,OPERACION MOVIL,9ee4509b8a994f
2fcf5ee664994b,ADMINISTRATIVE UNIONIZED,PROMOTORIA COMERCIAL,641412e5323e4e
539cd19b84004d,ADMINISTRATIVE,VENTAS REGIONAL NEGOCIO CIUDADES,c4617c17596047
58e7d86c68cd45,ADMINISTRATIVE UNIONIZED,RECONECTADORES,519d9d27e5b447
ebcd253f711c40,ADMINISTRATIVE,PREDIAL A,6dd76f14b36b45
737d4651913345,ADMINISTRATIVE,FORESTAL PROYECTOS II,717821daf39448
8e610a27e5b846,ADMINISTRATIVE,TRANSPORTE,4fbdbfe2754144
118bf69befb841,ADMINISTRATIVE,LIDER NEGOCIO REGULADO,87c80cad16de43
ef92e750df3940,ADMINISTRATIVE,LIDER EQUIPOS ELECTRICOS PROYECTOS,e3418ae34fdf40
7c9310fcccdd44,ADMINISTRATIVE,LIDER GESTION TECNICA GENERACION HIDRAULICA Y EOLICA,7929980632644e
9929bea000354b,ADMINISTRATIVE,INSPECCION MANTENIMIENTO TYD,5c27fe2c8dd940
c7c03fe1fa4846,ADMINISTRATIVE,LIDER PROYECTO NIVEL DE TENSION 1,db21c38a94e843
78877e8c430146,OPERATIVE,SUPERVISION OBRAS TYD,d319fbfddc2a4e
25c9e12a565043,OPERATIVE UNIONIZED,OPERACION TIEMPO REAL,93ea2946eb664c
9bc637a7db2a47,ADMINISTRATIVE,LIDER MANTENIMIENTO TYD Y CONTROL DE ENERGIA,fa14e718c47e4b
c679b31f210d4e,ADMINISTRATIVE UNIONIZED,REDES,5c27fe2c8dd940
4cc9f99ceab94f,ADMINISTRATIVE,INFORMACION TECNICA MANTENIMIENTO TYD,ee8283b3b3e242
50f1f9440b9946,ADMINISTRATIVE,LIDER CENTRO DE CONTROL,c757cf3ffdc844
65b85056dd9746,ADMINISTRATIVE,GESTION DE ACTIVOS TYD,8af7b81e1d6148
53995cbfeb1440,OPERATIVE,MANTENIMIENTO RUTINARIO ELECTRICO CENTRALES GENERACION,56bc51ce5a984c
c7649d851a884e,ADMINISTRATIVE UNIONIZED,ASESORIA COMERCIAL,e828b35227a84f
78c423f943c74e,OPERATIVE,PROGRAMACION MEDIDA,f29a6e43e6ce44
e66361315ff348,ADMINISTRATIVE UNIONIZED,SUBESTACIONES,166adf86235e4d
2eb52c83afcc4f,ADMINISTRATIVE,ALMACENISTA,0c358c9fbfc540
5a917010e3fa42,ADMINISTRATIVE,LIDER EVALUACION MANTENIMIENTO,970111262bb94a
33161d85a4f842,ADMINISTRATIVE,SUPERVISION OPERACION CENTRAL HIDRAULICA,56bc51ce5a984c
6710ff77df5345,ADMINISTRATIVE,MANTENIMIENTO PREDICTIVO MECANICO,e9e038ad38a84a
29c0f74eaecb49,OPERATIVE UNIONIZED,SERVICIOS GENERALES CENTRALES,efdc8348a1a14a
4d55bf60de0441,ADMINISTRATIVE,LIDER TECNOLOGIA,49a5b8ab46664d
614d7927366144,OPERATIVE UNIONIZED,ASEGURAMIENTO CICLO COMERCIAL,f29a6e43e6ce44
4c145a4883884d,ADMINISTRATIVE,LIDER CENTRO DE OPERACIONES TECNOLOGIA,573c61a7a3c240
3860842816b746,ADMINISTRATIVE,ANALISIS DE LA MEDIDA II,2b574c98a35344
78c1c9d027aa4f,ADMINISTRATIVE,GESTION COMPRAS GENERACION,8cfa45f3f2ac4b
32ba269572264e,ADMINISTRATIVE,FINANZAS DE PRODUCTO I,7799335696b744
f6c52259129c4e,ADMINISTRATIVE,LIDER CENTRAL GENERACION,efdc8348a1a14a
4c6d8547cc8443,OPERATIVE,PROTECCION Y TELECONTROL ZONA,166adf86235e4d
ab9bec1e7cbf4b,ADMINISTRATIVE,INGENIERIA DE PROCESOS Y CALIDAD,76c34ea9448944
27c3666fea514d,ADMINISTRATIVE,ASEGURAMIENTO DEL SERVICIO,767e3646655447
314a42ba7a1a49,ADMINISTRATIVE,GESTION ADMINISTRATIVA COMERCIAL Y MANTENIMIENTO,e7c1cfdaa9684d
f6d22a1b30cd4d,ADMINISTRATIVE,CONTRATACION Y NOMINA I,bcd888617e8848
537a5e501b424a,ADMINISTRATIVE,DESARROLLO MODELOS DE SERVICIO,f6a3d5040dec45
e47874eb56a843,ADMINISTRATIVE,LIDER PLANEACION DISEÑO E INGENIERIA TYD,442e6789fed743
985cea8411d745,OPERATIVE,OPERADOR INFORMACION MOVIL,36b5f879bc1147
d6ff5fe8fa1e4f,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO TYD,5dc7540c6a234f
2bacc7d2485b46,OPERATIVE,INSPECCION MANTENIMIENTO TYD,5dc7540c6a234f
2e5a89c1311a46,ADMINISTRATIVE,MANTENIMIENTO ELECTRICO SUBESTACIONES,e68ca3ba39894d
022705fbd67440,ADMINISTRATIVE,ALUMBRADO PUBLICO,1ff61b68b2634d
b5b7764ff0fb47,OPERATIVE,MECANICO MANTENIMIENTO CENTRALES,f2e9da9fdebb4b
6c52de793c2643,OPERATIVE,SUPERVISION MANTENIMIENTO TYD,f7b09dc94d4340
6be2e682be4441,ADMINISTRATIVE,CALIBRADOR,8b7f43f928964b
0aba397ca0e042,OPERATIVE,OPERACION TIEMPO REAL,93ea2946eb664c
0fa86d439ffc4a,ADMINISTRATIVE,CONTROL TECNICO MECANICO,5c8a4b0c6f6e43
83f91113cf584c,OPERATIVE,OPERADOR TIEMPO REAL,36b5f879bc1147
84d21c9345e944,OPERATIVE UNIONIZED,OPERACION MOVIL,c757cf3ffdc844
e87f32ed7a9045,ADMINISTRATIVE,SUPERVISION CAMPAÑAS,65e8236f281e4a
06f89e8c44714d,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO MECANICO CENTRALES,37e3bb9213d545
68f2bf32e4ae45,ADMINISTRATIVE,AUXILIAR RED,970111262bb94a
3c54567210b348,OPERATIVE UNIONIZED,ELECTRICISTA MANTENIMIENTO SUBESTACIONES,140a1ccfa56540
5ce81d798b7142,ADMINISTRATIVE UNIONIZED,ANALISIS CONTABLE II,d3c52d81aa4546
a2d7e46f60e546,ADMINISTRATIVE,LIDER ANALISIS DEMANDA Y CONTROL DE ENERGIA,376dcc1e98f44c
3b60b4a199b64e,ADMINISTRATIVE,APOYO ADMINISTRATIVO DESARROLLO,7181bbbf95d049
b420fbd5a18340,ADMINISTRATIVE,SUPERVISION CAMPAÑAS,956c9a176d164c
369288f3011247,OPERATIVE,MANTENIMIENTO PROTECCIONES Y TELECONTROL,02ee34bfa26347
f857b2a57f514b,OPERATIVE,TRANSPORTE,f8cadc9272944e
945ca707c53045,ADMINISTRATIVE,ANALISIS CONTABLE II,d3c52d81aa4546
a086da97b8e844,ADMINISTRATIVE,INFORMACION TECNICA GIS,c0e4c7d1bced45
62b557b539f047,ADMINISTRATIVE,RIESGOS,221c1b83374148
865eb6df4ff446,ADMINISTRATIVE,LIDER GENERACION HIDRAULICA,7357311a170446
e079937dd55b40,ADMINISTRATIVE UNIONIZED,LIDER ALMACEN PRINCIPAL,8b7f43f928964b
f4fcd2dd83fa48,ADMINISTRATIVE,LIDER AGUAS INGENIERIA DE APOYO,5030bb22369c41
849168bf55a742,ADMINISTRATIVE,CENTRO DE INFORMACION TECNICA TYD,970111262bb94a
478bcf76677146,OPERATIVE,MANTENIMIENTO ELECTRICO SUBESTACIONES,65e8236f281e4a
a8a677e37a7140,ADMINISTRATIVE,AYUDANTE PRODUCCION,56bc51ce5a984c
1363d9b8339041,ADMINISTRATIVE,OPERACION MOVIL,c757cf3ffdc844
2b072189ed8547,ADMINISTRATIVE UNIONIZED,ANALISIS Y OPERACION TIEMPO REAL,93ea2946eb664c
0c276bedb14142,ADMINISTRATIVE,LIDER SOLUCIONES A COLABORADORES,bc0d131d6b404a
3c5ff6b7de6040,ADMINISTRATIVE UNIONIZED,SERVICIOS GENERALES CENTRALES,efdc8348a1a14a
e4165ec0346b46,OPERATIVE UNIONIZED,OPERACION TIEMPO REAL,7e14712ff68d49
8a8bd1d306244f,ADMINISTRATIVE,PROTECCIONES CENTRALES,32564338896e44
507b01a75d114a,OPERATIVE,MANTENIMIENTO MECANICO CENTRALES,d7eb976c5bee4d
5bd6d52ec4284e,ADMINISTRATIVE,ANALISIS CONTABLE I,65aa2c2dd5d44f
593abfa824cc45,ADMINISTRATIVE,LIDER GESTION TECNICA CIVIL CENTRALES,ec6258bb99ee44
22d4b05aa7594e,ADMINISTRATIVE,ORDENES DE SERVICIO,956c9a176d164c
437225dd464049,ADMINISTRATIVE,LIDER PROYECTO SAPIENCIA,50fadd8e365045
0dd473483df042,ADMINISTRATIVE,LIDER GESTION RECURSOS GENERACION,7357311a170446
c5d508b281ca48,ADMINISTRATIVE,REGULACION Y TARIFAS,5506f40b83134c
7ecd5e787f2d48,ADMINISTRATIVE,TRANSACCIONES DE ENERGIA,376dcc1e98f44c
ac56efaf046941,ADMINISTRATIVE,LIDER EXPERIENCIA DEL COLABORADOR,af822ddb0ba243
910e8ceb844b4e,ADMINISTRATIVE,TRANSPORTE DE PERSONAL,4fbdbfe2754144
f1d57c9a0ed946,OPERATIVE,OPERADOR TIEMPO REAL ALTA TENSION,9ee4509b8a994f
b2242f1a509845,ADMINISTRATIVE,GESTION DOCUMENTAL II,f8cadc9272944e
b958d617d44149,ADMINISTRATIVE,GESTION SST,c616ed2582f048
047803f263b845,ADMINISTRATIVE,PROYECTOS TECNOLOGIA,872ae934ae5645
ed0ffc8ccdb04e,ADMINISTRATIVE,COMERCIAL CONSULTIVO,5638de2763ff48
ae679dad60fc42,OPERATIVE,ATENCION SOCIAL PROYECTOS GENERACION,a9e90c605ef443
a98278ad3e1b4c,OPERATIVE,SERVICIOS GENERALES ADMINISTRATIVOS TERMICAS,88d47c24b58449
2e41c044c26f47,OPERATIVE,OPERACION CENTRAL HIDRAULICA NOVA,521a9995a0de40
a62aaabd42c840,OPERATIVE UNIONIZED,MANTENIMIENTO RUTINARIO MECANICO CENTRALES GENERACION,56bc51ce5a984c
cf324107ecdd47,ADMINISTRATIVE UNIONIZED,ALISTAMIENTO Y VERIFICACION DE MEDIDORES,7755a9012da941
981ac985ef154c,OPERATIVE,SUPERVISION OPERACION CENTRAL HIDRAULICA,a5be7c7a4a1544
428ab822666c46,ADMINISTRATIVE,LIDER MANTENIMIENTO ACUEDUCTOS Y SANEAMIENTO,5f9bb1e4639c41
362435dd082345,OPERATIVE UNIONIZED,SUPERVISION OPERACION CENTRAL HIDRAULICA,56bc51ce5a984c
ad99f6e116a245,OPERATIVE,INFRAESTRUCTURA FISICA I,f8cadc9272944e
8b465b6f7c674f,ADMINISTRATIVE,GESTION SST PROYECTOS,28635cd84b2748
79f3474c371c42,OPERATIVE UNIONIZED,MANTENIMIENTO ELECTRICO SUBESTACIONES,166adf86235e4d
6b2a58c19a9845,ADMINISTRATIVE,PLANEACION MANTENIMIENTO PROTECCIONES Y TELECONTROL,faa5d952245f45
ddc9a8587ce74d,ADMINISTRATIVE,ADMINISTRACION PRODUCTOS MASIVOS,1ff61b68b2634d
62fbde9e6c424d,OPERATIVE,AUXILIAR DE MANTENIMIENTO,166adf86235e4d
96a7fc7f114044,OPERATIVE UNIONIZED,SUPERVISION MANTENIMIENTO TYD,5c27fe2c8dd940
1ec6236c1dab4b,OPERATIVE,COMUNICACIONES,4822a4d900a34c
f9d501a8af964e,OPERATIVE,OPERACION TIEMPO REAL INTERNET,44b14805ab594c
d177ab87b8e046,ADMINISTRATIVE,OPERACION CANALES DE SERVICIO,29f46b4abec040
1b575e1c1c3a42,OPERATIVE,ORDENES DE SERVICIO,194a11d050dd42
04f59b049d2147,OPERATIVE,INFORMACION TECNICA MANTENIMIENTO TYD II,ee8283b3b3e242
744c34ce5d5646,ADMINISTRATIVE,CIENCIA DE DATOS II,9af77f6a16874a
fe126e9a479447,ADMINISTRATIVE,ASESORIA SERVICIO INTERNET,29f46b4abec040
a67db4da7f4d44,ADMINISTRATIVE,MEDIDA CENTRALIZADA REDUCCION DE PERDIDAS,6e63d9f943ea47
c7659feb0c794f,ADMINISTRATIVE,OPERACION Y MANTENIMIENTO TECNOLOGIA,59934942833f4c
5ea0c2f896e449,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,dd65cd39ea0b4b
bf03d64dc54345,ADMINISTRATIVE,GESTION RECURSOS PRADO Y CUCUANA,fb59327abee54b
ad4bcbe5c7e643,ADMINISTRATIVE,AUTOMATIZACION Y ROBOTICA,d73da9ff50c44c
b2192faf247e41,ADMINISTRATIVE,ANALISIS INFORMACION TECNICA,c8b7a1e9564c4a
4f81cd9a7f9442,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,140a1ccfa56540
76345c7cb9ae4b,ADMINISTRATIVE,SALUD DE EQUIPOS MANTENIMIENTO I,57eb5a1dda9b46
e112aa0d140141,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,1f707e54a1874b
be37fb875fea45,OPERATIVE,EXPERIENCIAS DE SERVICIO,3feda7edb87d46
5d81be9315d54a,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,286c55274f4043
cddeb605f6fb4d,OPERATIVE,OPERACION ENERGIA DIGITAL,6ae905f79f5649
7475efcc9b8440,OPERATIVE,MANTENIMIENTO MECANICO TERMICAS,8772f9ec2aa541
2f7f288d58dd4d,OPERATIVE,MANTENIMIENTO INSTRUMENTACION Y CONTROL TERMICAS,a9e308d57a8145
ee3bd272af4741,OPERATIVE,EXPERIENCIAS DE SERVICIO,a5cb1ea345c44c
9d7694ba215445,ADMINISTRATIVE UNIONIZED,REDES,4b2b213dbc8047
07c58012b92b4d,OPERATIVE,SUPERVISION MANTENIMIENTO TYD,4b2b213dbc8047
8fd0b213b38541,ADMINISTRATIVE,LIDER PMO Y PROSPECTIVA DE NEGOCIO TYD,b92c252d355d48
834d6f5191c746,ADMINISTRATIVE,LIDER LINEAS AT,9c7ef425f9c549
f7b9ed4a576945,OPERATIVE,COMERCIAL CUENTAS CLAVES,e828b35227a84f
583740c2482242,ADMINISTRATIVE,GESTION NUEVAS CONEXIONES,fd167603fd934f
7a9bf3fe1c734c,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,97e2cac8b45c4b
1660f510ad5e46,OPERATIVE,EXPERIENCIAS DE SERVICIO,f6a3d5040dec45
86b9b23f87eb48,OPERATIVE,PROGRAMACION MANTENIMIENTO,ee8283b3b3e242
2a947b20229941,APPRENTICE IN PRODUCTIVE PERIOD,ESTUDIANTE EN PRACTICA,6b82e7365afa4f
6de1984d7a4048,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,e7c1cfdaa9684d
ce7b4b8d446945,OPERATIVE,VENTAS PAP INTERNET,b21f81893f5542
58d7a5ef01454d,ADMINISTRATIVE,LECTURA Y REPARTO,8db5b73f2a444a
fa0394319e374d,ADMINISTRATIVE,LIDER PROYECTOS ESPECIALES CONTABILIDAD,d3c0d348eb0d4f
1a9e59b5ca7f4c,OPERATIVE UNIONIZED,LIDER REDES MTBT,e468dafbaf4a4b
7cccd161d94c49,ADMINISTRATIVE UNIONIZED,MENSAJERO,f8cadc9272944e
096596e89f2843,OPERATIVE,PROYECTOS PARTICULARES,07114966486b4e
232f904669f14b,ADMINISTRATIVE,PROYECTOS DESARROLLO ORGANIZACIONAL,7efeee8cb8884e
0d7857f381b349,OPERATIVE,PROMOTORIA COMERCIAL,e828b35227a84f
1d95d8bddcf44c,OPERATIVE,ASEGURAMIENTO CICLO COMERCIAL,f29a6e43e6ce44
5ba97e2b8ae746,OPERATIVE UNIONIZED,DEVOPS II,649142fa77bd43
1198a3fe3a0640,ADMINISTRATIVE UNIONIZED,MEDIDA CENTRALIZADA,750001d0a69440
16ea053f46e74f,OPERATIVE UNIONIZED,CALIBRACION,7755a9012da941
880e5a814b6449,OPERATIVE UNIONIZED,ASEGURAMIENTO CICLO COMERCIAL,750001d0a69440
f2bf5102ea3d40,ADMINISTRATIVE,SST SISTEMA DE GESTION Y SEDES ADMINISTRATIVAS,17ed072e724348
bd17547c54844f,ADMINISTRATIVE,LIDER ESTRUCTURACION DE PROYECTOS EFICIENCIA ENERGETICA,b72c82df32fb45
58ca07a0467f4e,ADMINISTRATIVE,MERCADEO,038650898d884c
7ad4719695ff47,OPERATIVE UNIONIZED,INSTRUMENTISTA PRESAS E INFRAESTRUCTURA CIVIL,5a9cbe517d6e49
5a05d9dcd2b148,ADMINISTRATIVE,LIDER GESTION MULTISERVICIOS Y HOGAR MAS,6fb02a59e0f748
18262488d7504e,OPERATIVE,EXPERIENCIAS DE SERVICIO,a26a42d2a1e246
28591eef5f634d,ADMINISTRATIVE,PROGRAMACION MEDIDA,f29a6e43e6ce44
9ae9abb5cb7840,ADMINISTRATIVE UNIONIZED,COMUNICACIONES PROYECTO REDUCCION DE PERDIDAS,750001d0a69440
92782e15a5c24b,OPERATIVE,OPERACION MOVIL,c757cf3ffdc844
57f3e075669842,ADMINISTRATIVE,GESTION CIBERSEGURIDAD,127f34efcdcf45
99e9507d34e347,OPERATIVE UNIONIZED,OPERACION MOVIL,cfcd6e2df57046
7b107150befd43,OPERATIVE,CONFIABILIDAD MANTENIMIENTO ATMT,262a099ec5ce4f
4f8e6f5f8a2548,ADMINISTRATIVE,GESTION MANTENIMIENTO INTERNET,de62593f678b43
d85253b2c9314e,OPERATIVE,EXPERIENCIAS DE SERVICIO,c3280ef8775b48
6947685c3cac40,ADMINISTRATIVE,INTERVENTORIA SST,6dd76f14b36b45
076d7073d82d41,OPERATIVE UNIONIZED,SUPERVISION MEDIDA,f29a6e43e6ce44
4a36096d81544b,ADMINISTRATIVE,GESTION SST,6bfc0f2b753a4b
9e79f5a7e5314a,ADMINISTRATIVE,ASESORIA COMERCIAL,54f277174c9840
a38ed8ff96644a,OPERATIVE,AMBIENTAL CENTRALES TERMICAS,78f273a7a94f41
9af1ac30725f41,OPERATIVE,INSPECCION AMBIENTAL PROYECTOS,a9e90c605ef443
627c6c0f8bd34d,OPERATIVE,GESTION SERVICIOS CONTRATADOS TYD,e7c1cfdaa9684d
9668c4dc368548,ADMINISTRATIVE,SOCIAL TYD REDUCCION DE PERDIDAS,c256858d0cf24d
b2d5a1cddcca48,ADMINISTRATIVE,PLANEACION MERCADO MAYORISTA II,1b4b556d5e1545
e132a1b20d1b48,OPERATIVE,GESTION COMERCIAL CANALES RETAIL,076d92d831b54b
f076c915ae6649,ADMINISTRATIVE,CONTROL Y SEGUIMIENTO OBRAS,69aabbfe04a149
7065788ddb904d,OPERATIVE,ASESORIA SERVICIO INTERNET,608d9050f9264c
e3f4178bb49649,ADMINISTRATIVE,DEVOPS II,81b6778de4e74b
14123659c1e64f,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,0077b674c93b44
e9cdd54265644e,ADMINISTRATIVE,ANALISIS AUTOGENERADORES,eb1a3430b5ed40
fed0176e7c224b,OPERATIVE,MANTENIMIENTO INSTRUMENTACION Y CONTROL TERMICAS,b0d95230709240
2683dee8c24f49,OPERATIVE,INFORMACION TECNICA GIS,db21c38a94e843
46d4262f46ce4f,OPERATIVE,GESTION SST,38e81fc7870744
a03126bb10f447,OPERATIVE,EVALUACION INTEGRAL DEL NEGOCIO,8af7b81e1d6148
34a76e94ea3b46,OPERATIVE,CONSTRUCCION PROYECTOS SOCIALES,60a7d7690e9245
ef25bdd9ee0640,OPERATIVE,OPERACION ENERGIA DIGITAL I,9c9c5357b16047
5f9fa6e35baa45,OPERATIVE,GESTION ORDENES DE MANTENIMIENTO,5c27fe2c8dd940
6b9f4ba0021348,OPERATIVE UNIONIZED,SERVICIOS GENERALES TERMICAS,88d47c24b58449
0d2f0ef050cf42,ADMINISTRATIVE,LIDER ESTRATEGIA TECNOLOGIA,82349a9836084c
2c8f50f0799340,ADMINISTRATIVE,GESTION SST,21d710cab78741
dfff7697c2944a,ADMINISTRATIVE,GESTION SST,4816c43516f04a
17877b5db8694f,ADMINISTRATIVE,REGULACION EXTERNALIDADES NEGOCIO ENERGIA,3bf64731c58a40
29d29cbc217741,OPERATIVE,OPERACION INTELIGENCIA DE MERCADOS,7ea710fde39144
13e07d7d0d8b46,OPERATIVE,OPERACION TIEMPO REAL INTERNET II,7efbc5dd69d44d
4bbeb201be9642,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,28635cd84b2748
